LINE_NO,UTMX,UTMY,TIMESTAMP,FID,RECORD,ELEVATION,ALT,INVALT,INVALTSTD,DELTAALT,TILT,INVTILT,INVTILTSTD,SHIFT,INVSHIFT,INVSHIFTSTD,NUMDATA,SEGMENTS,RESDATA,RESTOTAL,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,RHO_I_STD1,RHO_I_STD2,RHO_I_STD3,RHO_I_STD4,RHO_I_STD5,RHO_I_STD6,RHO_I_STD7,RHO_I_STD8,RHO_I_STD9,RHO_I_STD10,RHO_I_STD11,RHO_I_STD12,RHO_I_STD13,RHO_I_STD14,RHO_I_STD15,RHO_I_STD16,RHO_I_STD17,RHO_I_STD18,RHO_I_STD19,RHO_I_STD20,RHO_I_STD21,RHO_I_STD22,RHO_I_STD23,RHO_I_STD24,RHO_I_STD25,RHO_I_STD26,RHO_I_STD27,RHO_I_STD28,RHO_I_STD29,RHO_I_STD30,SIGMA_I_1,SIGMA_I_2,SIGMA_I_3,SIGMA_I_4,SIGMA_I_5,SIGMA_I_6,SIGMA_I_7,SIGMA_I_8,SIGMA_I_9,SIGMA_I_10,SIGMA_I_11,SIGMA_I_12,SIGMA_I_13,SIGMA_I_14,SIGMA_I_15,SIGMA_I_16,SIGMA_I_17,SIGMA_I_18,SIGMA_I_19,SIGMA_I_20,SIGMA_I_21,SIGMA_I_22,SIGMA_I_23,SIGMA_I_24,SIGMA_I_25,SIGMA_I_26,SIGMA_I_27,SIGMA_I_28,SIGMA_I_29,SIGMA_I_30,DEP_TOP_1,DEP_TOP_2,DEP_TOP_3,DEP_TOP_4,DEP_TOP_5,DEP_TOP_6,DEP_TOP_7,DEP_TOP_8,DEP_TOP_9,DEP_TOP_10,DEP_TOP_11,DEP_TOP_12,DEP_TOP_13,DEP_TOP_14,DEP_TOP_15,DEP_TOP_16,DEP_TOP_17,DEP_TOP_18,DEP_TOP_19,DEP_TOP_20,DEP_TOP_21,DEP_TOP_22,DEP_TOP_23,DEP_TOP_24,DEP_TOP_25,DEP_TOP_26,DEP_TOP_27,DEP_TOP_28,DEP_TOP_29,DEP_TOP_30,DEP_BOT_1,DEP_BOT_2,DEP_BOT_3,DEP_BOT_4,DEP_BOT_5,DEP_BOT_6,DEP_BOT_7,DEP_BOT_8,DEP_BOT_9,DEP_BOT_10,DEP_BOT_11,DEP_BOT_12,DEP_BOT_13,DEP_BOT_14,DEP_BOT_15,DEP_BOT_16,DEP_BOT_17,DEP_BOT_18,DEP_BOT_19,DEP_BOT_20,DEP_BOT_21,DEP_BOT_22,DEP_BOT_23,DEP_BOT_24,DEP_BOT_25,DEP_BOT_26,DEP_BOT_27,DEP_BOT_28,DEP_BOT_29,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,THK_STD_1,THK_STD_2,THK_STD_3,THK_STD_4,THK_STD_5,THK_STD_6,THK_STD_7,THK_STD_8,THK_STD_9,THK_STD_10,THK_STD_11,THK_STD_12,THK_STD_13,THK_STD_14,THK_STD_15,THK_STD_16,THK_STD_17,THK_STD_18,THK_STD_19,THK_STD_20,THK_STD_21,THK_STD_22,THK_STD_23,THK_STD_24,THK_STD_25,THK_STD_26,THK_STD_27,THK_STD_28,THK_STD_29,DEP_BOT_STD_1,DEP_BOT_STD_2,DEP_BOT_STD_3,DEP_BOT_STD_4,DEP_BOT_STD_5,DEP_BOT_STD_6,DEP_BOT_STD_7,DEP_BOT_STD_8,DEP_BOT_STD_9,DEP_BOT_STD_10,DEP_BOT_STD_11,DEP_BOT_STD_12,DEP_BOT_STD_13,DEP_BOT_STD_14,DEP_BOT_STD_15,DEP_BOT_STD_16,DEP_BOT_STD_17,DEP_BOT_STD_18,DEP_BOT_STD_19,DEP_BOT_STD_20,DEP_BOT_STD_21,DEP_BOT_STD_22,DEP_BOT_STD_23,DEP_BOT_STD_24,DEP_BOT_STD_25,DEP_BOT_STD_26,DEP_BOT_STD_27,DEP_BOT_STD_28,DEP_BOT_STD_29,DOI_CONSERVATIVE,DOI_STANDARD,n
2902,410783.8,1391106.3,43420.036663,18567,18567,112.4,58.91,58.59,1000,-0.32,9999,9999,9999,9999,9999,9999,21,12,5.386,1.655,1087,700.7,410.6,196.2,56.39,10.34,42.79,193.9,514.8,1067,1898,2964,4120,5159,5888,6176,5948,5194,3995,2576,1302,493.6,143.9,15.74,0.196,0.5877,2.818,7.223,12.64,16.73,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,0.919963,1.42714,2.43546,5.09684,17.7336,96.7118,23.3699,5.1573,1.9425,0.937207,0.52687,0.337382,0.242718,0.193836,0.169837,0.161917,0.168124,0.19253,0.250313,0.388199,0.768049,2.02593,6.94927,63.5324,5102.04,1701.55,354.862,138.447,79.1139,59.7729,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,50.272,102.824,240
2902,410832.3,1391093.3,43420.036678,18568,18568,109.6,60.27,60.41,1000,0.14,9999,9999,9999,9999,9999,9999,21,12,4.189,1.655,667.3,401.1,223.7,103.7,33.58,10.29,41.22,139.9,353.4,753.3,1391,2238,3168,4002,4576,4777,4546,3878,2856,1696,736,219.5,56.84,3.583,0.2772,1.15,3.799,8.323,13.55,17.32,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1.49858,2.49314,4.47027,9.6432,29.7796,97.1817,24.2601,7.14796,2.82965,1.32749,0.718907,0.446828,0.315657,0.249875,0.218531,0.209336,0.219974,0.257865,0.35014,0.589623,1.3587,4.55581,17.5932,279.096,3607.5,869.565,263.227,120.149,73.8007,57.7367,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,50.451,85.888,240
2902,410879.9,1391076.4,43420.036693,18569,18569,107.6,61.27,61.56,1000,0.29,9999,9999,9999,9999,9999,9999,23,12,4.492,1.655,402.6,222.2,125.6,64.09,26.33,10.62,25.75,76.95,206.4,481.2,956.8,1622,2373,3054,3521,3676,3466,2892,2034,1098,386.6,76,18.35,0.4878,0.6802,1.912,4.791,9.285,14.25,17.7,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,2.48385,4.50045,7.96178,15.6031,37.9795,94.162,38.835,12.9955,4.84496,2.07814,1.04515,0.616523,0.421408,0.327439,0.28401,0.272035,0.288517,0.345781,0.491642,0.910747,2.58665,13.1579,54.4959,2050.02,1470.16,523.013,208.725,107.701,70.1754,56.4972,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,55.957,90.325,240
2902,410925.2,1391056.6,43420.036708,18570,18570,105.5,61.95,62.03,1000,0.08,9999,9999,9999,9999,9999,9999,24,12,4.129,1.655,199.9,109.9,66.39,39.4,21.78,12.93,14.93,40.15,119.9,312.8,674.1,1205,1819,2380,2762,2879,2686,2190,1467,712.6,191.6,17.45,6.469,0.3679,1.199,2.719,5.726,10.14,14.83,17.98,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,5.0025,9.09918,15.0625,25.3807,45.9137,77.3395,66.9792,24.9066,8.34028,3.19693,1.48346,0.829876,0.549753,0.420168,0.362056,0.347343,0.372301,0.456621,0.681663,1.40331,5.21921,57.3066,154.583,2718.13,834.028,367.782,174.642,98.6193,67.4309,55.6174,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,58.855,128.061,240
2902,410969.9,1391033.7,43420.036723,18571,18571,103.9,61.95,61.81,1000,-0.14,9999,9999,9999,9999,9999,9999,25,12,4.508,1.655,94.55,57.1,38.45,29.01,22.94,16.82,10.42,18.52,63.22,189.6,454,871.8,1374,1840,2159,2254,2087,1664,1062,458.1,81.95,0.4589,1.745,0.9219,1.718,3.382,6.461,10.79,15.25,18.15,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,10.5764,17.5131,26.0078,34.4709,43.592,59.453,95.9693,53.9957,15.8178,5.27426,2.20264,1.14705,0.727802,0.543478,0.463177,0.443656,0.479157,0.600962,0.94162,2.18293,12.2026,2179.12,573.066,1084.72,582.072,295.683,154.775,92.6784,65.5738,55.0964,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,59.026,77.404,240
2902,411013.8,1391008.5,43420.036738,18572,18572,103.6,61.3,61.54,1000,0.24,9999,9999,9999,9999,9999,9999,26,12,2.85,1.655,62.03,41.29,29.43,24.87,23.26,19.56,11.9,9.278,26.83,95.31,270.1,586.3,998.7,1403,1693,1796,1672,1328,832.5,345.1,60.13,1.257,0.7014,1.097,1.965,3.752,6.891,11.16,15.47,18.22,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,16.1212,24.2189,33.9789,40.2091,42.9923,51.1247,84.0336,107.782,37.2717,10.4921,3.70233,1.70561,1.0013,0.712758,0.590667,0.556793,0.598086,0.753012,1.2012,2.89771,16.6306,795.545,1425.72,911.577,508.906,266.525,145.117,89.6057,64.6412,54.8847,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,60.862,74.274,240
2902,411057,1390982.3,43420.036753,18573,18573,104.3,60.2,60.12,1000,-0.08,9999,9999,9999,9999,9999,9999,27,12,3.002,1.655,60.25,43.32,30.21,23.87,22.01,20.22,14.21,9,15,49.4,159.8,398,745.1,1112,1395,1517,1439,1161,743.2,325.7,72.36,5.058,0.3618,1.021,1.968,3.868,7.082,11.36,15.61,18.32,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,16.5975,23.084,33.1016,41.8936,45.4339,49.456,70.373,111.111,66.6667,20.2429,6.25782,2.51256,1.3421,0.899281,0.716846,0.659196,0.694927,0.861326,1.34553,3.07031,13.8198,197.707,2763.96,979.432,508.13,258.532,141.203,88.0282,64.0615,54.5852,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,63.204,77.315,240
2902,411098.9,1390956.2,43420.036769,18574,18574,106,58.71,58.89,1000,0.18,9999,9999,9999,9999,9999,9999,26,12,3.123,1.655,69.35,51.08,34.86,25.2,21.99,21.98,19.08,11.98,8.934,21.53,83.19,255.9,549.3,892.3,1182,1336,1307,1088,729.9,351.3,99.02,12.26,0.5194,0.7469,1.67,3.693,7.03,11.38,15.7,18.47,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,14.4196,19.5771,28.6862,39.6825,45.4752,45.4959,52.4109,83.4725,111.932,46.4468,12.0207,3.90778,1.8205,1.1207,0.846024,0.748503,0.765111,0.919118,1.37005,2.84657,10.099,81.5661,1925.3,1338.87,598.802,270.783,142.248,87.8735,63.6943,54.1419,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,69.658,77.496,240
2902,411141.2,1390930,43420.036784,18575,18575,108.3,56.9,57.18,1000,0.28,9999,9999,9999,9999,9999,9999,26,12,3.316,1.655,91.05,67.7,47.01,31.62,24.03,23.23,24.08,19.07,10.81,10.74,39.16,156.2,400.3,724.5,1028,1220,1241,1078,767.9,412.2,146.1,29.32,2.677,0.4176,1.18,3.294,6.789,11.29,15.78,18.7,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,10.983,14.771,21.2721,31.6256,41.6146,43.0478,41.5282,52.4384,92.5069,93.1099,25.5363,6.40205,2.49813,1.38026,0.972763,0.819672,0.805802,0.927644,1.30225,2.4260100000000002,6.84463,34.1064,373.552,2394.64,847.458,303.582,147.297,88.574,63.3714,53.4759,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,74.701,85.557,240
2902,411184,1390903.8,43420.036799,18576,18576,111,55.08,55.76,1000,0.68,9999,9999,9999,9999,9999,9999,26,12,2.917,1.655,111.2,87.37,62.58,41.97,29.43,26.5,29.99,29.81,19.38,8.849,17.1,91.12,288.7,593.4,911.5,1140,1211,1099,830.1,491,207.5,56.59,8.279,0.5162,0.6778,2.748,6.394,11.1,15.83,18.98,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,8.99281,11.4456,15.9795,23.8265,33.9789,37.7358,33.3444,33.5458,51.5996,113.007,58.4795,10.9745,3.4638,1.6852,1.09709,0.877193,0.825764,0.909918,1.20467,2.03666,4.81928,17.671,120.788,1937.23,1475.36,363.901,156.397,90.0901,63.1712,52.687,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,76.886,90.977,240
2902,411227,1390878.5,43420.036814,18577,18577,113.4,53.83,53.93,1000,0.1,9999,9999,9999,9999,9999,9999,27,12,3.624,1.655,130,107.9,82.35,58.26,40.88,33.53,35.31,37.59,28.31,12.7,12.5,61.83,224.1,511.2,841.7,1105,1219,1150,913.5,585.6,284.3,97.86,21.45,1.924,0.3323,2.23,5.934,10.85,15.86,19.27,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,7.69231,9.26784,12.1433,17.1644,24.4618,29.824,28.3206,26.6028,35.3232,78.7402,80,16.1734,4.46229,1.95618,1.18807,0.904977,0.820345,0.869565,1.09469,1.70765,3.51741,10.2187,46.62,519.751,3009.33,448.43,168.52,92.1659,63.0517,51.8941,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,85.618,118.818,240
2902,411269.5,1390854.5,43420.036829,18578,18578,115.9,52.4,52.66,1000,0.26,9999,9999,9999,9999,9999,9999,25,12,2.721,1.655,141,123.4,99.61,75.04,54.96,44.02,43.07,45.38,37.39,18.73,9.918,41.18,170,433.6,768.8,1060,1214,1185,978.8,662.8,348.1,132.3,32.36,3.616,0.3019,1.811,5.392,10.48,15.81,19.47,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,7.0922,8.10373,10.0392,13.3262,18.1951,22.7169,23.218,22.0361,26.7451,53.3903,100.827,24.2836,5.88235,2.30627,1.30073,0.943396,0.823723,0.843882,1.02166,1.50875,2.87274,7.55858,30.9023,276.549,3312.36,552.181,185.46,95.4199,63.2511,51.3611,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,86.762,100.46,240
